lad11cd,lad11nm,lsoa11,1991/92,1992/93,1993/94,1994/95,1995/96,1996/97,1997/98,1998/99,1999/00,2000/01,2001/02,2002/03,2003/04,2004/05,2005/06,2006/07,2007/08,2008/09,2009/10,2010/11,2011/12,2012/13,2013/14,2014/15,2015/16,2016/17
E09000025,Newham,E01003554,33,37,37,23,31,37,18,30,22,15,20,20,23,21,35,29,29,28,30,23,27,39,26,29,27,23
E09000025,Newham,E01003555,35,34,26,35,36,31,18,29,42,26,30,29,37,29,34,36,36,30,37,39,37,44,32,38,28,41
E09000025,Newham,E01003556,35,24,35,34,26,37,36,30,36,30,30,33,37,23,35,53,38,41,45,37,39,37,41,37,46,47
E09000025,Newham,E01003557,50,48,31,32,38,35,29,34,33,30,33,41,31,53,36,36,46,50,32,49,48,47,43,51,44,30
E09000025,Newham,E01003558,28,29,43,41,36,38,32,48,40,37,47,42,39,29,22,40,39,45,42,41,42,37,38,34,39,35
E09000025,Newham,E01003559,22,21,34,30,32,31,31,24,29,21,29,24,32,23,29,28,40,35,53,43,55,48,31,42,38,31
E09000025,Newham,E01003560,25,26,24,31,25,19,24,17,26,30,28,36,38,30,31,27,45,35,36,39,38,32,48,21,34,24
E09000025,Newham,E01003561,38,27,30,33,32,33,30,36,34,26,27,35,27,30,24,30,43,28,30,45,41,36,24,35,44,39
E09000025,Newham,E01003562,37,36,32,35,45,30,29,29,34,34,36,31,37,31,50,28,33,53,53,53,58,56,54,42,39,44
E09000025,Newham,E01003563,42,27,34,30,42,37,45,26,40,37,44,44,41,40,44,47,46,40,45,32,51,38,43,30,33,39
E09000025,Newham,E01003564,22,45,35,28,41,34,36,35,35,32,31,44,42,49,43,48,46,50,58,60,52,64,49,44,37,38
E09000025,Newham,E01003565,35,43,34,33,24,36,36,42,19,31,33,22,40,34,41,37,35,41,49,49,35,55,42,42,41,24
E09000025,Newham,E01003566,35,33,25,42,31,21,27,26,27,22,28,28,29,36,40,37,29,24,45,36,40,44,50,44,41,32
E09000025,Newham,E01003567,35,46,43,26,39,38,35,47,39,49,39,27,36,30,34,37,35,33,41,36,63,43,49,62,56,46
E09000025,Newham,E01003568,39,47,40,27,37,34,42,31,43,38,35,40,48,32,35,41,41,52,57,53,44,65,34,50,56,52
E09000025,Newham,E01003569,49,46,42,31,28,35,23,41,40,44,42,33,51,45,40,32,37,38,52,53,46,41,40,43,32,39
E09000025,Newham,E01003570,38,37,25,35,38,45,38,47,34,35,46,40,38,40,47,50,44,35,39,49,47,42,44,44,39,37
E09000025,Newham,E01003571,38,30,37,34,42,28,28,34,32,49,38,51,38,45,38,38,50,44,53,47,55,44,48,41,66,50
E09000025,Newham,E01003572,41,34,35,35,37,25,33,29,37,32,27,37,31,34,32,41,45,49,38,42,60,41,52,47,39,50
E09000025,Newham,E01003573,37,35,44,30,35,35,40,33,39,39,36,49,33,43,44,43,60,47,47,49,29,37,38,53,53,44
E09000025,Newham,E01003574,30,47,41,32,58,56,47,51,56,47,51,58,44,46,59,44,60,49,56,53,63,63,64,67,58,56
E09000025,Newham,E01003575,21,29,34,30,34,31,38,34,33,31,33,27,28,21,36,38,38,39,33,37,43,37,30,25,37,32
E09000025,Newham,E01003576,21,24,32,22,22,25,20,48,39,24,42,42,42,38,44,60,45,62,44,51,48,40,45,39,42,38
E09000025,Newham,E01003577,30,28,31,45,31,37,34,23,46,30,43,30,35,43,41,38,54,33,33,47,53,41,45,39,53,55
E09000025,Newham,E01003578,28,22,25,34,32,34,40,27,36,41,28,41,44,42,36,43,46,53,50,54,69,65,53,54,44,39
E09000025,Newham,E01003579,28,24,26,26,33,26,32,26,46,31,41,35,37,35,38,49,31,46,42,33,38,41,48,37,46,45
E09000025,Newham,E01003580,23,23,23,24,35,25,22,35,37,39,29,49,38,30,51,39,44,32,41,39,50,43,48,29,40,29
E09000025,Newham,E01003581,37,31,33,27,29,29,19,32,27,27,41,32,32,34,34,31,37,37,28,33,31,34,37,37,43,34
E09000025,Newham,E01003582,16,21,19,25,23,22,19,22,19,28,22,25,33,31,35,37,33,28,35,37,40,27,29,30,34,34
E09000025,Newham,E01003583,30,31,25,23,34,29,22,28,27,27,35,35,27,19,37,24,31,37,40,30,43,37,41,35,44,39
E09000025,Newham,E01003584,26,38,37,29,31,28,33,32,36,26,35,27,44,48,40,36,36,54,42,35,39,38,42,35,26,26
E09000025,Newham,E01003585,32,35,33,29,30,18,25,22,36,38,39,37,37,47,43,40,50,39,32,49,40,37,51,54,30,35
E09000025,Newham,E01003586,22,34,32,29,19,32,37,24,24,28,26,32,33,35,31,41,41,34,31,41,52,46,43,37,39,36
E09000025,Newham,E01003587,33,20,30,31,29,30,29,25,37,37,28,40,46,35,52,59,51,49,51,57,60,41,64,60,45,43
E09000025,Newham,E01003588,31,23,19,22,31,32,25,29,25,35,29,28,28,33,30,25,33,25,40,35,26,28,31,33,29,33
E09000025,Newham,E01003589,34,31,28,35,34,42,41,43,49,36,42,46,42,37,36,37,50,38,42,49,43,50,46,44,60,41
E09000025,Newham,E01003590,25,25,18,27,20,26,27,25,19,28,23,31,26,31,26,33,42,36,44,41,34,33,26,25,43,29
E09000025,Newham,E01003591,28,31,37,36,33,31,30,44,45,47,49,37,37,45,49,37,37,46,45,50,53,59,61,51,37,42
E09000025,Newham,E01003592,30,35,29,30,37,45,23,27,28,28,28,27,32,42,44,41,32,27,37,34,36,45,30,36,40,32
E09000025,Newham,E01003593,21,25,19,23,26,29,22,33,25,32,34,28,23,21,26,25,33,33,36,24,25,33,37,22,37,23
E09000025,Newham,E01003594,31,29,28,22,29,29,23,33,19,25,27,28,26,36,33,40,39,38,39,42,38,40,39,29,38,25
E09000025,Newham,E01003595,26,17,20,22,14,18,24,11,23,31,25,21,28,20,27,39,35,26,25,35,41,32,30,33,21,21
E09000025,Newham,E01003596,31,25,26,24,21,20,18,23,23,28,35,28,26,31,25,32,40,32,45,46,36,33,43,18,38,34
E09000025,Newham,E01003597,38,29,34,34,30,31,26,37,33,26,30,35,24,31,30,20,36,34,35,30,23,33,34,30,29,30
E09000025,Newham,E01003598,42,39,33,25,33,36,37,36,42,41,35,36,18,26,17,32,26,29,32,29,46,37,42,34,32,33
E09000025,Newham,E01003599,26,23,17,23,22,25,17,23,19,24,26,25,24,29,26,35,42,40,29,31,40,37,31,41,32,30
E09000025,Newham,E01003600,15,23,27,22,14,20,23,23,20,24,21,33,20,25,30,23,32,25,27,36,33,29,37,23,22,19
E09000025,Newham,E01003601,19,28,26,19,29,24,39,28,26,37,35,30,44,40,37,38,59,40,34,46,44,34,29,42,34,42
E09000025,Newham,E01003602,25,33,20,29,25,29,33,28,19,32,24,29,26,29,32,48,28,35,33,44,36,38,44,28,33,45
E09000025,Newham,E01003603,29,39,37,32,23,37,28,17,31,25,25,32,31,40,35,30,49,44,48,54,44,38,35,37,32,27
E09000025,Newham,E01003604,44,37,34,34,21,48,40,36,46,35,36,38,41,43,47,45,67,51,46,50,45,49,39,47,50,55
E09000025,Newham,E01003605,34,33,34,33,37,36,31,38,41,31,36,33,34,42,40,37,44,40,45,40,36,41,37,37,55,44
E09000025,Newham,E01003606,33,32,28,42,29,30,36,31,33,27,23,42,29,35,40,41,50,48,35,48,55,59,45,36,50,53
E09000025,Newham,E01003607,18,18,24,23,28,22,30,25,24,24,25,33,32,30,28,20,36,30,36,28,26,34,39,30,48,30
E09000025,Newham,E01003608,33,35,28,21,37,41,30,26,24,31,23,13,33,41,48,33,34,30,41,36,32,41,35,42,24,27
E09000025,Newham,E01003609,37,18,28,26,32,34,30,36,33,35,39,33,35,48,59,46,50,55,60,36,66,47,59,72,85,87
E09000025,Newham,E01003611,45,36,30,28,38,33,34,36,47,36,40,31,42,38,28,29,46,34,32,44,44,48,51,48,49,43
E09000025,Newham,E01003615,15,27,28,33,39,26,26,32,17,29,27,38,24,35,35,33,38,24,39,29,39,29,39,33,30,30
E09000025,Newham,E01003616,28,33,20,20,24,35,23,27,24,22,25,25,34,23,22,40,24,28,15,27,34,26,26,37,24,35
E09000025,Newham,E01003617,26,14,27,25,23,17,21,20,21,26,24,16,25,19,28,35,33,47,40,49,44,38,47,33,32,39
E09000025,Newham,E01003618,26,26,33,36,36,42,28,27,25,27,21,32,32,36,29,34,32,37,36,48,42,27,38,32,46,36
E09000025,Newham,E01003619,31,21,27,20,26,17,25,26,24,21,31,21,30,36,38,30,32,36,42,46,48,60,44,30,51,58
E09000025,Newham,E01003621,28,28,27,28,31,28,19,25,30,29,35,23,22,31,34,30,34,37,41,22,36,34,35,30,33,26
E09000025,Newham,E01003622,27,29,24,14,25,23,23,23,25,26,28,46,33,35,29,36,41,28,37,39,46,38,33,40,34,35
E09000025,Newham,E01003623,29,25,24,22,16,30,33,28,27,29,26,30,22,36,32,34,22,30,30,29,42,39,30,34,31,27
E09000025,Newham,E01003624,18,24,14,22,20,27,17,15,22,23,34,23,32,25,27,31,42,30,29,31,31,37,29,33,30,27
E09000025,Newham,E01003625,31,22,32,21,32,31,34,37,26,34,26,36,31,36,33,34,37,36,46,40,36,45,46,39,46,39
E09000025,Newham,E01003626,36,25,24,19,25,24,34,31,29,33,30,34,29,27,27,30,35,38,39,34,34,37,40,28,38,22
E09000025,Newham,E01003627,26,31,24,26,21,24,24,32,31,30,24,25,31,24,38,40,30,36,43,27,36,42,35,37,29,34
E09000025,Newham,E01003628,19,28,25,31,29,22,23,37,27,30,23,24,29,24,42,32,43,40,34,34,35,27,32,25,27,30
E09000025,Newham,E01003629,28,37,20,26,29,35,18,34,35,30,32,43,43,37,40,43,44,44,36,45,41,52,41,34,27,41
E09000025,Newham,E01003630,26,32,18,32,25,27,23,30,26,30,23,24,25,31,26,27,45,40,38,42,38,51,34,46,35,28
E09000025,Newham,E01003631,20,14,31,29,30,37,33,36,37,34,26,31,32,30,28,31,35,24,39,46,38,33,43,34,19,33
E09000025,Newham,E01003632,32,25,28,31,34,23,25,12,23,21,21,24,24,33,35,40,40,33,43,36,46,35,39,29,42,34
E09000025,Newham,E01003633,31,29,50,29,36,34,35,37,33,48,47,38,35,49,42,23,48,35,35,39,21,35,39,34,38,40
E09000025,Newham,E01003634,37,35,25,35,18,31,24,25,21,29,25,33,28,28,36,35,25,24,36,30,31,33,26,28,25,23
E09000025,Newham,E01003635,35,26,33,32,23,24,20,19,19,26,32,26,26,21,32,24,29,29,30,33,34,38,33,36,32,37
E09000025,Newham,E01003636,20,26,12,18,21,16,29,24,37,28,30,31,36,31,38,27,42,25,39,24,31,28,36,31,29,27
E09000025,Newham,E01003637,24,31,21,18,21,26,22,23,30,26,29,27,23,25,31,20,32,25,26,26,25,25,30,25,24,28
E09000025,Newham,E01033574,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,5,4,9,12,16,13,10,14,22,14,19
E09000025,Newham,E01033575,0,3,0,0,0,1,0,0,0,0,1,0,0,1,3,6,3,10,12,19,21,13,19,13,19,17
E09000025,Newham,E01033576,4,6,6,8,6,8,6,6,3,2,8,3,5,3,7,4,5,18,13,32,32,35,26,21,24,30
E09000025,Newham,E01033577,11,6,12,8,3,6,2,8,16,12,16,27,19,20,27,19,21,29,25,29,27,18,32,19,23,29
E09000025,Newham,E01033578,10,6,15,7,11,8,5,9,9,10,3,1,9,8,11,20,20,25,16,17,24,29,43,31,48,30
E09000025,Newham,E01033579,5,4,5,1,5,3,4,5,1,4,3,7,10,8,12,7,6,8,13,15,15,16,17,24,26,21
E09000025,Newham,E01033580,2,2,2,2,1,3,5,6,11,14,14,15,13,14,22,20,26,15,33,43,31,35,34,28,27,30
E09000025,Newham,E01033581,21,31,17,23,29,31,28,22,33,21,40,28,37,39,38,36,37,33,43,54,40,40,39,46,47,39
E09000025,Newham,E01033582,1,1,0,0,1,2,2,0,0,2,6,8,21,19,26,21,22,30,37,42,27,34,36,34,37,25
E09000025,Newham,E01033583,49,48,56,51,66,67,56,57,59,52,46,58,73,68,56,50,41,47,47,62,38,39,45,126,145,178
E09000025,Newham,E01033584,19,23,26,33,22,22,23,24,26,25,16,28,19,14,24,20,22,31,29,35,34,31,38,35,37,33
E09000025,Newham,E01033585,71,71,49,53,90,65,78,68,62,70,71,69,67,58,57,77,58,46,34,35,34,40,27,44,51,49
E09000025,Newham,E01033586,19,23,25,22,19,24,27,20,19,32,11,24,22,30,19,23,30,28,34,29,29,29,33,29,30,26
E09000026,Redbridge,E01003638,13,15,17,20,13,11,12,14,21,12,9,12,20,20,17,17,17,16,13,23,9,21,11,19,19,23
E09000026,Redbridge,E01003639,19,15,14,17,15,17,23,12,19,19,11,22,24,24,20,26,28,20,36,32,28,22,29,50,26,34
E09000026,Redbridge,E01003640,20,9,22,15,11,17,9,14,16,9,21,20,19,22,26,26,31,23,33,38,26,31,29,22,36,30
E09000026,Redbridge,E01003641,19,20,21,19,16,25,20,17,17,18,20,28,15,18,21,33,20,23,22,20,18,27,19,22,27,33
E09000026,Redbridge,E01003642,11,16,9,10,16,14,13,21,16,14,15,14,19,27,18,10,26,14,21,17,30,20,23,19,21,19
E09000026,Redbridge,E01003643,25,12,21,21,22,20,22,22,18,15,13,17,18,22,20,29,13,25,28,20,19,24,32,29,25,32
E09000026,Redbridge,E01003644,17,14,15,12,18,18,16,22,21,15,26,28,24,18,20,23,20,19,18,25,21,19,17,24,16,21
E09000026,Redbridge,E01003645,18,22,24,23,20,24,22,23,20,18,30,26,32,39,43,53,59,45,49,55,48,49,47,42,58,58
E09000026,Redbridge,E01003646,11,18,8,25,13,24,14,15,23,19,16,12,11,14,20,19,21,21,20,18,28,23,24,31,27,27
E09000026,Redbridge,E01003647,14,18,13,15,20,12,14,12,13,9,18,19,12,14,19,25,16,17,18,24,27,13,28,30,22,28
E09000026,Redbridge,E01003648,7,11,13,17,8,11,10,7,8,16,10,7,10,7,8,10,14,11,8,12,15,15,15,18,25,16
E09000026,Redbridge,E01003649,14,10,16,13,12,15,13,16,9,5,14,9,13,13,13,5,16,10,18,19,12,16,19,24,19,13
E09000026,Redbridge,E01003650,11,10,12,9,10,16,15,16,9,20,17,16,16,14,15,23,18,19,11,22,18,18,18,10,26,18
E09000026,Redbridge,E01003651,18,19,4,18,15,15,9,8,9,9,8,10,13,9,10,14,7,17,16,10,15,16,14,11,14,16
E09000026,Redbridge,E01003652,14,26,15,15,14,13,11,15,13,17,14,15,10,21,14,18,19,10,25,12,21,15,18,27,21,17
E09000026,Redbridge,E01003653,9,10,22,13,11,20,12,10,18,18,17,16,22,26,14,27,26,19,15,20,27,25,28,28,25,32
E09000026,Redbridge,E01003654,21,11,17,13,16,17,24,15,17,12,17,19,24,23,22,17,25,23,19,31,31,22,28,23,25,17
E09000026,Redbridge,E01003655,25,28,27,19,24,21,32,15,25,22,27,21,19,26,15,21,37,26,16,21,32,26,16,18,25,27
E09000026,Redbridge,E01003656,16,17,21,19,18,18,20,13,15,12,12,11,11,18,16,20,13,20,11,20,22,17,26,28,18,26
E09000026,Redbridge,E01003657,26,29,35,23,24,25,24,24,19,30,20,15,24,17,18,20,17,25,27,22,16,27,27,28,25,25
E09000026,Redbridge,E01003658,27,24,31,29,36,26,33,27,21,24,23,26,36,22,38,22,33,32,25,23,18,31,25,21,25,25
E09000026,Redbridge,E01003659,32,42,27,40,26,28,31,21,18,27,23,30,16,30,22,27,21,25,22,21,19,19,28,17,26,26
E09000026,Redbridge,E01003660,19,21,23,28,13,23,24,24,28,20,20,22,21,18,26,22,24,19,21,25,18,32,23,18,24,26
E09000026,Redbridge,E01003661,27,29,25,26,22,27,16,19,10,14,8,14,27,25,32,39,38,25,33,37,38,43,37,34,32,43
E09000026,Redbridge,E01003662,28,19,17,24,18,23,20,24,31,22,15,16,17,26,37,23,28,23,40,34,49,35,43,36,50,46
E09000026,Redbridge,E01003663,17,17,14,11,11,9,11,9,11,20,8,19,19,17,16,15,14,10,25,10,18,21,25,18,23,25
E09000026,Redbridge,E01003664,23,17,24,11,16,16,20,21,19,19,14,17,24,19,38,24,26,29,26,19,21,25,28,22,24,22
E09000026,Redbridge,E01003665,22,20,34,23,15,21,17,26,15,27,21,22,16,14,26,23,22,28,24,24,31,25,21,24,24,16
E09000026,Redbridge,E01003666,26,30,44,34,35,25,30,33,38,28,30,35,30,40,49,46,46,53,57,60,58,57,59,70,65,51
E09000026,Redbridge,E01003668,16,16,14,13,16,11,15,15,15,22,15,13,16,10,19,18,19,23,21,25,22,18,22,20,33,20
E09000026,Redbridge,E01003669,23,15,14,18,22,24,16,25,19,24,12,18,22,27,18,21,25,17,29,23,17,21,28,23,18,25
E09000026,Redbridge,E01003670,20,31,10,20,19,16,14,24,15,22,7,19,13,13,18,17,16,21,14,9,21,19,10,16,4,14
E09000026,Redbridge,E01003671,21,17,25,14,28,21,18,16,18,15,15,13,14,20,11,24,22,11,18,23,20,11,23,19,13,18
E09000026,Redbridge,E01003672,12,6,5,9,12,11,9,10,7,8,12,9,11,9,8,16,12,11,24,22,31,24,27,31,25,25
E09000026,Redbridge,E01003673,18,19,22,22,28,32,23,29,17,24,18,21,25,27,24,21,27,31,34,37,25,29,37,29,31,27
E09000026,Redbridge,E01003674,13,16,22,20,15,25,14,14,29,12,21,21,15,19,21,30,27,27,36,46,53,49,45,45,39,35
E09000026,Redbridge,E01003675,8,5,12,16,15,16,10,10,15,16,18,14,12,22,14,23,16,19,17,14,28,25,17,30,20,23
E09000026,Redbridge,E01003676,17,14,11,19,13,19,14,10,20,19,18,11,21,20,13,10,17,10,13,28,26,23,25,22,25,22
E09000026,Redbridge,E01003677,9,10,7,12,11,5,6,13,11,6,6,12,5,8,12,9,12,16,14,17,12,24,14,16,11,20
E09000026,Redbridge,E01003678,12,11,15,17,12,16,8,5,12,11,9,11,11,13,7,18,16,17,16,9,17,13,12,12,15,15
E09000026,Redbridge,E01003679,14,11,11,13,13,11,9,12,8,7,12,13,9,12,13,8,20,19,9,10,16,10,17,12,11,27
E09000026,Redbridge,E01003680,24,13,16,11,14,13,17,15,10,14,5,10,12,12,10,14,12,15,13,16,18,12,11,17,12,8
E09000026,Redbridge,E01003681,14,10,20,11,14,12,28,11,12,18,11,10,19,16,21,14,16,23,20,26,20,24,25,11,24,30
E09000026,Redbridge,E01003682,12,13,8,19,15,15,14,10,9,11,11,18,15,12,20,11,20,25,13,15,10,16,19,18,12,15
E09000026,Redbridge,E01003683,30,31,27,38,21,34,37,35,31,34,34,28,26,38,36,28,27,29,35,32,50,38,40,45,51,42
E09000026,Redbridge,E01003684,23,24,19,26,27,24,45,24,31,25,29,29,40,29,33,25,31,35,31,29,30,44,27,34,26,25
E09000026,Redbridge,E01003685,23,30,30,27,24,26,28,27,25,23,31,20,30,23,35,30,30,37,40,35,33,39,34,45,29,41
E09000026,Redbridge,E01003686,34,26,25,28,27,28,25,28,38,23,17,27,18,28,20,40,27,35,38,40,58,36,43,39,39,38
E09000026,Redbridge,E01003688,42,31,32,30,23,25,24,42,29,33,29,29,26,26,34,20,32,34,27,34,53,28,47,46,45,56
E09000026,Redbridge,E01003689,35,24,29,24,31,27,34,21,28,32,34,42,35,20,28,33,33,38,29,28,34,27,28,29,35,37
E09000026,Redbridge,E01003690,10,6,11,16,15,6,18,8,12,18,11,15,11,11,18,23,24,23,25,28,41,28,24,40,32,36
E09000026,Redbridge,E01003691,20,18,19,18,16,16,17,17,21,24,18,18,26,26,26,26,26,24,24,18,32,35,30,24,34,20
E09000026,Redbridge,E01003692,19,14,20,11,13,19,12,17,17,21,20,20,24,27,33,28,30,23,29,26,26,22,34,27,27,23
E09000026,Redbridge,E01003693,15,11,8,11,11,18,12,13,17,20,13,23,19,22,16,21,24,23,29,29,30,26,27,20,20,19
E09000026,Redbridge,E01003694,8,21,9,27,18,18,13,17,18,20,16,24,23,17,23,20,25,18,17,11,36,21,25,19,15,21
E09000026,Redbridge,E01003695,19,19,27,22,12,21,22,16,23,20,35,19,26,24,32,27,34,31,42,26,36,30,46,32,34,43
E09000026,Redbridge,E01003696,17,20,13,14,20,13,19,25,21,19,20,28,18,23,14,24,14,24,25,20,21,23,18,20,28,19
E09000026,Redbridge,E01003697,18,14,16,13,15,11,12,11,18,13,16,13,19,18,29,18,21,26,25,33,31,30,18,29,20,28
E09000026,Redbridge,E01003698,18,15,17,23,18,24,21,12,23,20,11,16,26,10,15,19,12,15,16,23,14,21,19,17,22,14
E09000026,Redbridge,E01003699,25,30,28,15,11,26,14,18,20,22,22,18,10,12,17,15,18,23,26,25,19,26,21,33,26,24
E09000026,Redbridge,E01003700,18,18,20,13,19,14,17,23,17,10,25,32,29,21,27,33,29,31,26,30,30,34,32,36,35,38
E09000026,Redbridge,E01003701,18,15,12,17,13,14,20,18,21,16,17,20,21,16,30,22,22,17,18,31,22,31,24,25,35,30
E09000026,Redbridge,E01003702,24,19,24,27,24,17,19,23,10,28,14,20,22,13,18,36,13,30,36,25,27,29,26,25,39,47
E09000026,Redbridge,E01003703,25,11,14,9,19,19,11,14,17,18,29,27,35,41,37,37,38,33,41,44,39,42,32,37,43,35
E09000026,Redbridge,E01003704,31,24,22,23,27,20,23,24,16,20,12,21,24,19,12,25,16,21,33,24,30,32,27,28,22,31
E09000026,Redbridge,E01003705,18,20,19,26,18,23,19,20,14,20,23,17,24,14,23,31,21,26,41,25,34,44,47,34,38,40
E09000026,Redbridge,E01003706,18,22,20,19,12,20,19,18,11,20,10,15,17,15,23,27,28,21,26,26,24,14,22,28,22,27
E09000026,Redbridge,E01003707,11,9,10,12,13,5,9,15,11,16,17,11,13,10,18,15,15,11,9,16,17,19,15,15,25,9
E09000026,Redbridge,E01003708,14,13,19,14,23,14,17,18,16,15,16,18,17,22,27,16,14,21,16,30,21,27,23,26,30,34
E09000026,Redbridge,E01003709,19,14,21,10,22,14,13,16,16,13,14,14,8,10,11,13,15,16,17,17,19,17,17,18,16,17
E09000026,Redbridge,E01003710,13,19,12,9,13,15,17,18,11,13,6,16,8,9,5,7,9,13,12,15,14,11,16,16,18,15
E09000026,Redbridge,E01003711,18,10,13,14,18,11,18,12,10,18,12,12,12,15,10,11,21,14,19,19,20,35,26,15,25,21
E09000026,Redbridge,E01003712,21,13,21,11,10,17,18,19,18,30,26,18,12,23,15,17,24,15,26,21,22,24,15,15,23,20
E09000026,Redbridge,E01003713,20,22,20,12,15,28,22,16,19,17,19,31,20,21,32,20,31,33,26,33,25,34,24,42,28,34
E09000026,Redbridge,E01003714,26,27,28,33,36,27,36,42,22,28,29,30,39,27,27,39,35,30,39,43,55,40,37,38,38,30
E09000026,Redbridge,E01003715,37,31,25,34,28,31,17,34,30,33,33,34,25,37,47,31,38,32,46,50,43,39,37,41,34,47
E09000026,Redbridge,E01003716,18,15,16,21,21,23,26,14,19,20,14,19,20,23,19,21,31,28,27,36,31,28,47,30,38,39
E09000026,Redbridge,E01003718,10,19,18,24,25,42,28,34,29,31,19,17,30,34,39,43,40,45,35,44,47,39,51,57,49,46
E09000026,Redbridge,E01003719,33,26,32,27,19,32,22,24,24,21,20,23,18,27,29,23,20,30,36,42,52,43,44,57,50,54
E09000026,Redbridge,E01003720,12,22,28,12,22,18,12,8,16,11,19,19,26,13,19,24,28,13,17,19,22,22,24,29,24,16
E09000026,Redbridge,E01003721,14,18,17,13,18,12,15,22,12,21,25,20,14,20,16,18,27,17,27,19,26,26,22,25,20,28
E09000026,Redbridge,E01003722,21,21,20,8,22,18,15,18,11,17,12,20,14,8,16,17,16,18,27,26,28,26,32,15,24,30
E09000026,Redbridge,E01003723,16,18,15,26,20,26,21,18,21,17,33,17,19,17,22,27,26,30,27,30,22,23,29,34,19,31
E09000026,Redbridge,E01003724,12,16,12,11,12,16,13,12,17,22,10,19,11,16,13,20,25,19,17,22,19,15,22,15,19,18
E09000026,Redbridge,E01003725,20,19,18,15,23,25,25,14,36,28,19,20,23,26,21,17,34,28,25,28,23,28,19,31,26,37
E09000026,Redbridge,E01003726,19,20,23,22,14,24,18,17,15,11,11,19,19,20,30,17,21,35,22,22,14,30,19,24,23,34
E09000026,Redbridge,E01003727,19,22,24,24,17,22,25,21,17,14,20,14,15,21,18,13,21,38,12,26,23,18,20,29,32,27
E09000026,Redbridge,E01003728,40,33,46,42,31,34,29,25,31,27,26,29,42,34,20,41,40,38,48,57,65,67,71,53,58,46
E09000026,Redbridge,E01003729,29,35,38,33,18,26,22,25,28,23,32,37,40,31,25,40,40,45,30,40,43,41,41,38,53,46
E09000026,Redbridge,E01003730,32,31,27,29,27,35,24,25,25,38,32,34,33,36,32,24,31,31,31,34,34,34,37,32,42,38
E09000026,Redbridge,E01003731,21,24,28,23,23,25,19,20,28,24,23,31,23,21,22,31,21,27,21,27,34,19,36,27,30,29
E09000026,Redbridge,E01003732,1,1,4,5,11,20,25,33,30,28,25,40,36,47,44,52,33,47,49,46,52,47,42,54,56,55
E09000026,Redbridge,E01003733,23,43,32,32,26,35,26,27,30,40,32,43,28,36,37,46,36,49,41,38,42,35,41,50,39,44
E09000026,Redbridge,E01003734,20,28,35,18,25,23,31,33,28,32,32,28,27,19,26,39,33,38,44,35,41,44,30,41,44,34
E09000026,Redbridge,E01003735,11,16,19,19,19,14,11,17,30,21,24,25,27,38,56,54,39,31,54,40,38,60,36,53,43,42
E09000026,Redbridge,E01003736,22,23,18,20,29,18,28,27,37,26,29,31,28,30,35,38,36,24,30,40,35,39,33,43,36,35
E09000026,Redbridge,E01003737,12,8,15,14,15,15,11,10,16,19,6,20,17,17,21,23,22,24,31,25,28,25,14,28,22,29
E09000026,Redbridge,E01003738,12,16,17,21,17,22,15,13,22,15,21,19,23,25,36,33,33,24,34,33,34,35,31,29,39,37
E09000026,Redbridge,E01003739,17,24,18,18,18,17,18,17,20,17,15,14,22,17,18,25,20,31,39,55,49,57,54,45,56,43
E09000026,Redbridge,E01003740,18,19,15,19,24,15,20,19,26,23,18,26,19,28,31,25,30,23,39,24,45,25,34,29,42,33
E09000026,Redbridge,E01003741,9,13,17,10,15,14,8,13,9,21,15,14,19,20,18,27,32,25,21,31,26,29,32,31,39,34
E09000026,Redbridge,E01003742,26,34,24,30,29,30,35,26,18,22,25,35,34,31,27,40,36,33,45,40,39,48,46,48,32,41
E09000026,Redbridge,E01003743,15,15,29,25,19,30,22,24,21,27,29,24,21,25,33,23,36,28,22,32,33,47,28,37,39,45
E09000026,Redbridge,E01003744,9,13,8,9,10,18,17,12,14,17,10,8,6,6,13,6,13,16,13,12,8,9,11,19,11,9
E09000026,Redbridge,E01003745,13,17,11,9,10,8,17,10,9,8,14,7,19,13,12,11,13,14,11,14,8,7,8,10,5,11
E09000026,Redbridge,E01003746,14,17,11,9,5,3,10,2,10,7,8,6,16,11,8,5,18,13,19,13,13,12,16,18,12,14
E09000026,Redbridge,E01003747,16,12,11,10,15,9,13,14,9,18,8,10,12,7,16,10,9,11,8,13,11,19,11,17,17,10
E09000026,Redbridge,E01003748,6,8,7,6,13,14,16,18,10,14,12,12,12,18,10,11,23,11,15,16,13,17,16,14,7,14
E09000026,Redbridge,E01003749,16,27,15,19,12,12,9,18,15,15,9,17,10,22,16,22,21,20,22,21,21,29,25,16,28,18
E09000026,Redbridge,E01003750,18,23,17,20,17,21,15,18,20,14,20,18,19,20,23,22,18,24,11,14,32,18,20,28,19,27
E09000026,Redbridge,E01003751,20,21,29,23,22,20,29,13,18,25,20,17,25,19,33,24,25,31,25,37,38,29,25,30,35,36
E09000026,Redbridge,E01003752,26,21,22,21,21,20,16,17,24,17,25,28,9,26,22,18,26,23,34,42,42,39,48,55,52,52
E09000026,Redbridge,E01003753,23,20,15,15,22,22,23,20,26,17,23,19,23,21,25,39,28,24,33,35,43,31,39,19,35,29
E09000026,Redbridge,E01003754,27,15,19,16,15,15,13,24,17,23,17,15,14,13,26,14,19,23,27,19,22,23,28,26,24,24
